Well.Position,Temperature,Fluorescence,Normalized,tm,Protein,Ligand
A01,21.9704,46457.812,0.0142512928476385,44.62786,CA121,DMSO
A01,22.02987,46449.75,0.0142298750639469,44.62786,CA121,DMSO
A01,22.089336,46441.254,0.0142073043010786,44.62786,CA121,DMSO
A01,22.148806,46432.33,0.0141835964988379,44.62786,CA121,DMSO
A01,22.208273,46422.977,0.0141587490005909,44.62786,CA121,DMSO
A01,22.267742,46413.21,0.0141328016558481,44.62786,CA121,DMSO
A01,22.32721,46403.047,0.0141058022840225,44.62786,CA121,DMSO
A01,22.386679,46392.508,0.014077804017795,44.62786,CA121,DMSO
A01,22.446148,46381.625,0.0140488918694552,44.62786,CA121,DMSO
A01,22.505615,46370.438,0.0140191721043649,44.62786,CA121,DMSO
A01,22.565084,46358.97,0.0139887058251072,44.62786,CA121,DMSO
A01,22.624552,46347.26,0.01395759664041,44.62786,CA121,DMSO
A01,22.684021,46335.35,0.0139259561289032,44.62786,CA121,DMSO
A01,22.743488,46323.27,0.0138938639896084,44.62786,CA121,DMSO
A01,22.802958,46311.04,0.0138613733552065,44.62786,CA121,DMSO
A01,22.862427,46298.69,0.0138285639247188,44.62786,CA121,DMSO
A01,22.921894,46286.242,0.0137954941440945,44.62786,CA121,DMSO
A01,22.981363,46273.71,0.0137622012062102,44.62786,CA121,DMSO
A01,23.04083,46261.11,0.0137287276172106,44.62786,CA121,DMSO
A01,23.1003,46248.453,0.0136951026000703,44.62786,CA121,DMSO
A01,23.159767,46235.758,0.0136613766308363,44.62786,CA121,DMSO
A01,23.219236,46223.04,0.0136275895590191,44.62786,CA121,DMSO
A01,23.278706,46210.32,0.0135937971739338,44.62786,CA121,DMSO
A01,23.338173,46197.594,0.0135599888490443,44.62786,CA121,DMSO
A01,23.397642,46184.844,0.0135261167649376,44.62786,CA121,DMSO
A01,23.45711,46172.016,0.0134920374633752,44.62786,CA121,DMSO
A01,23.516579,46159.004,0.013457469341148,44.62786,CA121,DMSO
A01,23.576046,46145.63,0.0134219395173956,44.62786,CA121,DMSO
A01,23.635515,46131.535,0.0133844942604949,44.62786,CA121,DMSO
A01,23.694984,46116.098,0.0133434838007023,44.62786,CA121,DMSO
A01,23.754452,46098.32,0.0132962541606044,44.62786,CA121,DMSO
A01,23.813921,46077.05,0.0132397475544123,44.62786,CA121,DMSO
A01,23.873388,46054.336,0.0131794047686555,44.62786,CA121,DMSO
A01,23.932858,46031.465,0.0131186448913532,44.62786,CA121,DMSO
A01,23.992325,46008.574,0.0130578318813699,44.62786,CA121,DMSO
A01,24.051794,45985.734,0.0129971543597231,44.62786,CA121,DMSO
A01,24.111261,45963.023,0.0129368195438684,44.62786,CA121,DMSO
A01,24.17073,45940.47,0.0128769044761933,44.62786,CA121,DMSO
A01,24.2302,45917.99,0.0128171833428036,44.62786,CA121,DMSO
A01,24.289667,45895.344,0.012757021208162,44.62786,CA121,DMSO
A01,24.349136,45872.258,0.0126956901545395,44.62786,CA121,DMSO
A01,24.408604,45848.547,0.0126326987046372,44.62786,CA121,DMSO
A01,24.468073,45824.094,0.0125677360322716,44.62786,CA121,DMSO
A01,24.52754,45798.93,0.0125008844930982,44.62786,CA121,DMSO
A01,24.58701,45773.19,0.0124325027327134,44.62786,CA121,DMSO
A01,24.646479,45746.98,0.0123628723543262,44.62786,CA121,DMSO
A01,24.705946,45720.414,0.0122922962142181,44.62786,CA121,DMSO
A01,24.765415,45693.78,0.0122215394229948,44.62786,CA121,DMSO
A01,24.824883,45667.42,0.0121515105495004,44.62786,CA121,DMSO
A01,24.884352,45641.625,0.012082982674243,44.62786,CA121,DMSO
A01,24.943819,45616.594,0.0120164844673979,44.62786,CA121,DMSO
A01,25.003288,45592.434,0.0119523001888083,44.62786,CA121,DMSO
A01,25.062757,45569.09,0.0118902837236015,44.62786,CA121,DMSO
A01,25.122225,45546.453,0.0118301454986664,44.62786,CA121,DMSO
A01,25.181694,45524.453,0.0117716995496195,44.62786,CA121,DMSO
A01,25.241161,45503.11,0.0117149990091419,44.62786,CA121,DMSO
A01,25.30063,45482.51,0.0116602723477617,44.62786,CA121,DMSO
A01,25.360098,45462.777,0.0116078489881007,44.62786,CA121,DMSO
A01,25.419567,45443.906,0.0115577156469888,44.62786,CA121,DMSO
A01,25.479036,45425.816,0.011509657137068,44.62786,CA121,DMSO
A01,25.538504,45408.367,0.0114633015295717,44.62786,CA121,DMSO
A01,25.597973,45391.258,0.0114178491776516,44.62786,CA121,DMSO
A01,25.65744,45374.15,0.0113723994823655,44.62786,CA121,DMSO
A01,25.71691,45356.703,0.0113260491881373,44.62786,CA121,DMSO
A01,25.776377,45338.617,0.0112780013047527,44.62786,CA121,DMSO
A01,25.835846,45319.55,0.0112273472633674,44.62786,CA121,DMSO
A01,25.895315,45299.133,0.0111731067660179,44.62786,CA121,DMSO
A01,25.954782,45277.027,0.011114379213762,44.62786,CA121,DMSO
A01,26.014252,45253.188,0.0110510477147016,44.62786,CA121,DMSO
A01,26.073719,45227.84,0.0109837073548635,44.62786,CA121,DMSO
A01,26.133188,45201.4,0.0109134659506454,44.62786,CA121,DMSO
A01,26.192656,45174.383,0.0108416916685818,44.62786,CA121,DMSO
A01,26.252125,45147.258,0.0107696304700411,44.62786,CA121,DMSO
A01,26.311594,45120.348,0.0106981404478206,44.62786,CA121,DMSO
A01,26.371061,45093.99,0.0106281168875944,44.62786,CA121,DMSO
A01,26.43053,45068.598,0.0105606596358581,44.62786,CA121,DMSO
A01,26.489998,45044.586,0.0104968685391075,44.62786,CA121,DMSO
A01,26.549467,45022.18,0.0104373439966373,44.62786,CA121,DMSO
A01,26.608934,45001.344,0.0103819903696219,44.62786,CA121,DMSO
A01,26.668404,44981.93,0.0103304144762221,44.62786,CA121,DMSO
A01,26.727873,44963.754,0.0102821274957732,44.62786,CA121,DMSO
A01,26.78734,44946.727,0.010236892987845,44.62786,CA121,DMSO
A01,26.84681,44930.89,0.0101948198744334,44.62786,CA121,DMSO
A01,26.906277,44916.21,0.0101558204866149,44.62786,CA121,DMSO
A01,26.965746,44902.605,0.0101196769803975,44.62786,CA121,DMSO
A01,27.025213,44889.965,0.010086097126036,44.62786,CA121,DMSO
A01,27.084682,44878.1,0.0100545761630614,44.62786,CA121,DMSO
A01,27.144152,44866.8,0.0100245561983238,44.62786,CA121,DMSO
A01,27.203619,44855.84,0.00999543948916221,44.62786,CA121,DMSO
A01,27.263088,44844.902,0.00996638122594976,44.62786,CA121,DMSO
A01,27.322556,44833.617,0.00993640111072276,44.62786,CA121,DMSO
A01,27.382025,44821.664,0.00990464636395198,44.62786,CA121,DMSO
A01,27.441492,44808.824,0.00987053518278102,44.62786,CA121,DMSO
A01,27.500961,44795.027,0.0098338816028265,44.62786,CA121,DMSO
A01,27.56043,44780.344,0.00979487424510581,44.62786,CA121,DMSO
A01,27.619898,44764.895,0.00975383190570469,44.62786,CA121,DMSO
A01,27.679367,44748.94,0.0097114453094755,44.62786,CA121,DMSO
A01,27.738834,44732.887,0.00966879836310963,44.62786,CA121,DMSO
A01,27.798304,44717.062,0.0096267571293066,44.62786,CA121,DMSO
A01,27.85777,44701.7,0.00958594591706762,44.62786,CA121,DMSO
A01,27.91724,44687.008,0.00954691464964053,44.62786,CA121,DMSO
A01,27.976707,44673.133,0.0095100538522303,44.62786,CA121,DMSO
A01,28.036177,44660.074,0.00947536086820289,44.62786,CA121,DMSO
A01,28.095646,44647.734,0.0094425780040557,44.62786,CA121,DMSO
A01,28.155113,44635.98,0.00941135192746041,44.62786,CA121,DMSO
A01,28.214582,44624.74,0.00938149136076555,44.62786,CA121,DMSO
A01,28.27405,44614.07,0.00935314507547784,44.62786,CA121,DMSO
A01,28.333519,44603.934,0.00932621743277153,44.62786,CA121,DMSO
A01,28.392986,44594.082,0.00930004427413473,44.62786,CA121,DMSO
A01,28.452456,44584.297,0.00927404910997912,44.62786,CA121,DMSO
A01,28.511925,44574.363,0.00924765810735041,44.62786,CA121,DMSO
A01,28.571392,44564.004,0.0092201380352515,44.62786,CA121,DMSO
A01,28.630861,44552.906,0.00919065471059142,44.62786,CA121,DMSO
A01,28.690329,44540.816,0.00915853600495612,44.62786,CA121,DMSO
A01,28.749798,44527.54,0.0091232665313404,44.62786,CA121,DMSO
A01,28.809265,44512.934,0.00908446373444139,44.62786,CA121,DMSO
A01,28.868734,44496.95,0.00904200009582479,44.62786,CA121,DMSO
A01,28.928204,44479.566,0.0089958171695416,44.62786,CA121,DMSO
A01,28.98767,44460.824,0.00894602653422178,44.62786,CA121,DMSO
A01,29.04714,44440.9,0.00889309575745772,44.62786,CA121,DMSO
A01,29.106607,44420.027,0.0088376438349825,44.62786,CA121,DMSO
A01,29.166077,44398.605,0.00878073342041516,44.62786,CA121,DMSO
A01,29.225544,44377.117,0.00872364766800066,44.62786,CA121,DMSO
A01,29.285013,44355.97,0.00866746782779641,44.62786,CA121,DMSO
A01,29.344482,44335.457,0.00861297229357832,44.62786,CA121,DMSO
A01,29.40395,44315.79,0.00856072427176448,44.62786,CA121,DMSO
A01,29.463419,44297.066,0.00851098145585751,44.62786,CA121,DMSO
A01,29.522886,44279.242,0.00846362961059337,44.62786,CA121,DMSO
A01,29.582355,44262.164,0.00841825961432873,44.62786,CA121,DMSO
A01,29.641823,44245.566,0.00837416480240694,44.62786,CA121,DMSO
A01,29.701292,44229.207,0.00833070492602252,44.62786,CA121,DMSO
A01,29.760761,44212.844,0.00828723442310189,44.62786,CA121,DMSO
A01,29.820229,44196.27,0.00824320337039723,44.62786,CA121,DMSO
A01,29.879698,44179.383,0.00819834079123569,44.62786,CA121,DMSO
A01,29.939165,44162.137,0.00815252448045106,44.62786,CA121,DMSO
A01,29.998634,44144.48,0.00810561629307287,44.62786,CA121,DMSO
A01,30.058102,44126.39,0.00805755778315207,44.62786,CA121,DMSO
A01,30.11757,44107.812,0.00800820283581605,44.62786,CA121,DMSO
A01,30.17704,44088.688,0.00795739736629006,44.62786,CA121,DMSO
A01,30.236507,44069,0.00790509355516122,44.62786,CA121,DMSO
A01,30.295977,44048.695,0.00785115060082503,44.62786,CA121,DMSO
A01,30.355444,44027.76,0.00779553396703886,44.62786,CA121,DMSO
A01,30.414913,44006.176,0.0077381931777558,44.62786,CA121,DMSO
A01,30.47438,43983.887,0.00767897946146921,44.62786,CA121,DMSO
A01,30.53385,43960.97,0.00761809737900073,44.62786,CA121,DMSO
A01,30.593319,43937.484,0.00755570367175916,44.62786,CA121,DMSO
A01,30.652786,43913.586,0.00749221543129001,44.62786,CA121,DMSO
A01,30.712255,43889.56,0.00742838714166274,44.62786,CA121,DMSO
A01,30.771723,43865.703,0.00736500782318954,44.62786,CA121,DMSO
A01,30.831192,43842.375,0.0073030338641275,44.62786,CA121,DMSO
A01,30.89066,43819.992,0.00724357042424042,44.62786,CA121,DMSO
A01,30.950129,43798.945,0.00718765624744092,44.62786,CA121,DMSO
A01,31.009598,43779.387,0.00713569779873828,44.62786,CA121,DMSO
A01,31.069065,43761.242,0.00708749317394486,44.62786,CA121,DMSO
A01,31.128534,43744.324,0.00704254823912784,44.62786,CA121,DMSO
A01,31.188002,43728.54,0.00700061592732077,44.62786,CA121,DMSO
A01,31.24747,43713.836,0.0069615527802851,44.62786,CA121,DMSO
A01,31.306938,43700.176,0.0069252631591951,44.62786,CA121,DMSO
A01,31.366407,43687.61,0.00689187989575316,44.62786,CA121,DMSO
A01,31.425877,43676.336,0.0068619290035007,44.62786,CA121,DMSO
A01,31.485344,43666.55,0.00683593118271105,44.62786,CA121,DMSO
A01,31.544813,43658.324,0.00681407771103561,44.62786,CA121,DMSO
A01,31.60428,43651.62,0.00679626763638062,44.62786,CA121,DMSO
A01,31.66375,43646.387,0.00678236547040961,44.62786,CA121,DMSO
A01,31.723217,43642.65,0.00677243762897378,44.62786,CA121,DMSO
A01,31.782686,43640.5,0.00676672586577147,44.62786,CA121,DMSO
A01,31.842154,43640.066,0.00676557288659482,44.62786,CA121,DMSO
A01,31.901623,43641.51,0.00676940906615954,44.62786,CA121,DMSO
A01,31.961092,43645.13,0.00677902608141178,44.62786,CA121,DMSO
A01,32.02056,43651.27,0.00679533781446395,44.62786,CA121,DMSO
A01,32.08003,43660.234,0.00681915188206649,44.62786,CA121,DMSO
A01,32.139496,43672.223,0.00685100226766298,44.62786,CA121,DMSO
A01,32.198963,43687.37,0.00689124230358174,44.62786,CA121,DMSO
A01,32.258434,43705.734,0.00694002873123156,44.62786,CA121,DMSO
A01,32.3179,43727.27,0.00699724200208033,44.62786,CA121,DMSO
A01,32.37737,43751.94,0.00706278116403424,44.62786,CA121,DMSO
A01,32.43684,43779.72,0.00713658245787612,44.62786,CA121,DMSO
A01,32.496307,43810.49,0.00721832708752027,44.62786,CA121,DMSO
A01,32.555775,43844.12,0.00730766969054054,44.62786,CA121,DMSO
A01,32.615242,43880.55,0.00740445086889402,44.62786,CA121,DMSO
A01,32.674713,43919.684,0.00750841558571217,44.62786,CA121,DMSO
A01,32.73418,43961.387,0.00761920519539857,44.62786,CA121,DMSO
A01,32.793648,44005.598,0.0077366576432763,44.62786,CA121,DMSO
A01,32.85312,44052.42,0.00786104656265228,44.62786,CA121,DMSO
A01,32.912586,44102.1,0.00799302814213625,44.62786,CA121,DMSO
A01,32.972054,44154.863,0.00813320012438892,44.62786,CA121,DMSO
A01,33.03152,44210.836,0.00828189990193436,44.62786,CA121,DMSO
A01,33.090992,44270.09,0.00843931609578988,44.62786,CA121,DMSO
A01,33.15046,44332.586,0.00860534509722771,44.62786,CA121,DMSO
A01,33.209927,44398.152,0.0087795299651916,44.62786,CA121,DMSO
A01,33.269398,44466.543,0.00896121982433991,44.62786,CA121,DMSO
A01,33.328865,44537.508,0.00914974785952672,44.62786,CA121,DMSO
A01,33.388332,44610.883,0.00934467838276819,44.62786,CA121,DMSO
A01,33.4478,44686.59,0.00954580417660862,44.62786,CA121,DMSO
A01,33.50727,44764.496,0.00975277190871971,44.62786,CA121,DMSO
A01,33.56674,44844.36,0.00996494133029596,44.62786,CA121,DMSO
A01,33.626205,44926.01,0.0101818555002812,44.62786,CA121,DMSO
A01,33.685677,45009.492,0.0104036366238416,44.62786,CA121,DMSO
A01,33.745144,45095.043,0.0106309143232465,44.62786,CA121,DMSO
A01,33.80461,45182.863,0.0108642199253053,44.62786,CA121,DMSO
A01,33.86408,45273.082,0.0111038987924443,44.62786,CA121,DMSO
A01,33.92355,45365.83,0.0113502962870896,44.62786,CA121,DMSO
A01,33.983017,45461.18,0.0116036063435267,44.62786,CA121,DMSO
A01,34.042484,45559.242,0.0118641211915009,44.62786,CA121,DMSO
A01,34.101955,45660.13,0.0121321436872936,44.62786,CA121,DMSO
A01,34.161423,45763.918,0.0124078704218242,44.62786,CA121,DMSO
A01,34.22089,45870.688,0.0126915192390848,44.62786,CA121,DMSO
A01,34.280357,45980.453,0.0129831246753178,44.62786,CA121,DMSO
A01,34.33983,46093.27,0.0132828381586641,44.62786,CA121,DMSO
A01,34.399296,46209.152,0.0135906942253662,44.62786,CA121,DMSO
A01,34.458763,46328.04,0.0139065361340154,44.62786,CA121,DMSO
A01,34.518234,46449.875,0.0142302071432028,44.62786,CA121,DMSO
A01,34.5777,46574.73,0.0145619011872139,44.62786,CA121,DMSO
A01,34.63717,46702.727,0.0149019423754025,44.62786,CA121,DMSO
A01,34.696636,46834.035,0.0152507796789227,44.62786,CA121,DMSO
A01,34.756107,46968.68,0.0156084821702596,44.62786,CA121,DMSO
A01,34.815575,47106.55,0.0159747523064,44.62786,CA121,DMSO
A01,34.875042,47247.59,0.0163494439724713,44.62786,CA121,DMSO
A01,34.934513,47391.797,0.0167325491985712,44.62786,CA121,DMSO
A01,34.99398,47539.195,0.017124131743917,44.62786,CA121,DMSO
A01,35.053448,47689.855,0.017524380229526,44.62786,CA121,DMSO
A01,35.112915,47843.863,0.0179335231259263,44.62786,CA121,DMSO
A01,35.172386,48001.32,0.0183518287531568,44.62786,CA121,DMSO
A01,35.231853,48162.348,0.0187796212205711,44.62786,CA121,DMSO
A01,35.29132,48327.047,0.0192171661915742,44.62786,CA121,DMSO
A01,35.350792,48495.445,0.0196645380519192,44.62786,CA121,DMSO
A01,35.41026,48667.6,0.020121890886381,44.62786,CA121,DMSO
A01,35.469727,48843.65,0.0205895913104582,44.62786,CA121,DMSO
A01,35.529194,49023.79,0.02106815736779,44.62786,CA121,DMSO
A01,35.588665,49208.336,0.0215584285547354,44.62786,CA121,DMSO
A01,35.648132,49397.71,0.0220615259708626,44.62786,CA121,DMSO
A01,35.7076,49592.33,0.0225785600892034,44.62786,CA121,DMSO
A01,35.76707,49792.535,0.0231104315087,44.62786,CA121,DMSO
A01,35.826538,49998.605,0.0236578840868856,44.62786,CA121,DMSO
A01,35.886005,50210.74,0.0242214491505698,44.62786,CA121,DMSO
A01,35.945473,50429.117,0.0248015969239791,44.62786,CA121,DMSO
A01,36.004944,50653.91,0.0253987896614376,44.62786,CA121,DMSO
A01,36.06441,50885.336,0.0260136038525338,44.62786,CA121,DMSO
A01,36.12388,51123.668,0.0266467647583626,44.62786,CA121,DMSO
A01,36.18335,51369.188,0.0272990215497254,44.62786,CA121,DMSO
A01,36.242817,51622.094,0.0279709002401637,44.62786,CA121,DMSO
A01,36.302284,51882.63,0.028663049048385,44.62786,CA121,DMSO
A01,36.36175,52150.945,0.0293758638128626,44.62786,CA121,DMSO
A01,36.421223,52426.97,0.0301091612258469,44.62786,CA121,DMSO
A01,36.48069,52710.56,0.0308625560754013,44.62786,CA121,DMSO
A01,36.540157,53001.734,0.0316360988375725,44.62786,CA121,DMSO
A01,36.59963,53300.758,0.0324304961770173,44.62786,CA121,DMSO
A01,36.659096,53607.94,0.0332465663370222,44.62786,CA121,DMSO
A01,36.718563,53923.547,0.0340850186388781,44.62786,CA121,DMSO
A01,36.77803,54247.83,0.0349465198977308,44.62786,CA121,DMSO
A01,36.8375,54581.11,0.0358319228931096,44.62786,CA121,DMSO
A01,36.89697,54923.81,0.0367423513812166,44.62786,CA121,DMSO
A01,36.956436,55276.3,0.0376787883166495,44.62786,CA121,DMSO
A01,37.015907,55638.957,0.0386422352504442,44.62786,CA121,DMSO
A01,37.075375,56012.258,0.0396339593970413,44.62786,CA121,DMSO
A01,37.134842,56396.684,0.0406552385974178,44.62786,CA121,DMSO
A01,37.19431,56792.684,0.0417072656802611,44.62786,CA121,DMSO
A01,37.25378,57200.63,0.0427910289134368,44.62786,CA121,DMSO
A01,37.313248,57620.824,0.0439073306004273,44.62786,CA121,DMSO
A01,37.372715,58053.57,0.0450569783579831,44.62786,CA121,DMSO
A01,37.432182,58499.234,0.0462409445141656,44.62786,CA121,DMSO
A01,37.491653,58958.11,0.0474600101193848,44.62786,CA121,DMSO
A01,37.55112,59430.395,0.048714698530548,44.62786,CA121,DMSO
A01,37.610588,59916.215,0.0500053444835452,44.62786,CA121,DMSO
A01,37.67006,60415.68,0.0513322402081218,44.62786,CA121,DMSO
A01,37.729527,60928.902,0.052695683247291,44.62786,CA121,DMSO
A01,37.788994,61455.91,0.0540957506434401,44.62786,CA121,DMSO
A01,37.84846,61996.723,0.0555324928726161,44.62786,CA121,DMSO
A01,37.907932,62551.49,0.0570063057732922,44.62786,CA121,DMSO
A01,37.9674,63120.445,0.0585178109978353,44.62786,CA121,DMSO
A01,38.026867,63703.89,0.060067810849728,44.62786,CA121,DMSO
A01,38.086338,64302.027,0.0616568419690478,44.62786,CA121,DMSO
A01,38.145805,64915.02,0.0632853400437784,44.62786,CA121,DMSO
A01,38.205273,65543,0.0649536530929802,44.62786,CA121,DMSO
A01,38.26474,66186.2,0.0666624001123862,44.62786,CA121,DMSO
A01,38.32421,66844.89,0.0684122983931894,44.62786,CA121,DMSO
A01,38.38368,67519.305,0.0702039722443907,44.62786,CA121,DMSO
A01,38.443146,68209.54,0.0720376740462249,44.62786,CA121,DMSO
A01,38.502617,68915.7,0.0739136827452668,44.62786,CA121,DMSO
A01,38.562084,69637.96,0.0758324632524748,44.62786,CA121,DMSO
A01,38.62155,70376.62,0.0777948125580632,44.62786,CA121,DMSO
A01,38.68102,71131.95,0.0798014479532249,44.62786,CA121,DMSO
A01,38.74049,71904.336,0.0818533948987021,44.62786,CA121,DMSO
A01,38.799957,72694.27,0.0839519604584463,44.62786,CA121,DMSO
A01,38.859425,73502.37,0.0860987864322989,44.62786,CA121,DMSO
A01,38.918896,74329.23,0.0882954508608843,44.62786,CA121,DMSO
A01,38.978363,75175.49,0.0905436539899927,44.62786,CA121,DMSO
A01,39.03783,76041.68,0.0928448038356695,44.62786,CA121,DMSO
A01,39.097298,76928.13,0.0951997770871504,44.62786,CA121,DMSO
A01,39.15677,77835.01,0.0976090253722233,44.62786,CA121,DMSO
A01,39.216236,78762.47,0.100072947185996,44.62786,CA121,DMSO
A01,39.275703,79710.91,0.102592605182086,44.62786,CA121,DMSO
A01,39.335175,80680.89,0.105169487075562,44.62786,CA121,DMSO
A01,39.39464,81673.14,0.107805532209277,44.62786,CA121,DMSO
A01,39.45411,82688.4,0.110502706492427,44.62786,CA121,DMSO
A01,39.513577,83727.29,0.113262657038122,44.62786,CA121,DMSO
A01,39.573048,84790.36,0.116086844995087,44.62786,CA121,DMSO
A01,39.632515,85878,0.118976306450601,44.62786,CA121,DMSO
A01,39.691982,86990.59,0.121932050925603,44.62786,CA121,DMSO
A01,39.751453,88128.38,0.124954742578603,44.62786,CA121,DMSO
A01,39.81092,89291.49,0.128044700205689,44.62786,CA121,DMSO
A01,39.870388,90479.91,0.131201897240518,44.62786,CA121,DMSO
A01,39.929855,91693.68,0.134426439948454,44.62786,CA121,DMSO
A01,39.989326,92933.01,0.137718886222647,44.62786,CA121,DMSO
A01,40.048794,94198.266,0.141080208391157,44.62786,CA121,DMSO
A01,40.10826,95489.79,0.144511315022829,44.62786,CA121,DMSO
A01,40.167732,96807.875,0.148012984511438,44.62786,CA121,DMSO
A01,40.2272,98152.79,0.151585931491545,44.62786,CA121,DMSO
A01,40.286667,99524.91,0.155231152200916,44.62786,CA121,DMSO
A01,40.346134,100924.63,0.15894969601,44.62786,CA121,DMSO
A01,40.405605,102352.29,0.162742466174374,44.62786,CA121,DMSO
A01,40.465073,103808.06,0.166609914321825,44.62786,CA121,DMSO
A01,40.52454,105292.12,0.170552518646483,44.62786,CA121,DMSO
A01,40.58401,106804.7,0.174570890174177,44.62786,CA121,DMSO
A01,40.64348,108346.03,0.17866563993074,44.62786,CA121,DMSO
A01,40.702946,109916.25,0.182837139844937,44.62786,CA121,DMSO
A01,40.762413,111515.58,0.18708597437626,44.62786,CA121,DMSO
A01,40.821884,113144.195,0.191412608435666,44.62786,CA121,DMSO
A01,40.88135,114802.21,0.195817347536071,44.62786,CA121,DMSO
A01,40.94082,116489.73,0.20030047062405,44.62786,CA121,DMSO
A01,41.00029,118206.93,0.204862442610561,44.62786,CA121,DMSO
A01,41.059757,119954.164,0.209504203944058,44.62786,CA121,DMSO
A01,41.119225,121731.81,0.214226758832209,44.62786,CA121,DMSO
A01,41.17869,123540.08,0.219030670481434,44.62786,CA121,DMSO
A01,41.238163,125379.055,0.22391615407909,44.62786,CA121,DMSO
A01,41.29763,127248.72,0.228883169775666,44.62786,CA121,DMSO
A01,41.357098,129149.1,0.233931783987013,44.62786,CA121,DMSO
A01,41.41657,131080.22,0.239062063128984,44.62786,CA121,DMSO
A01,41.476036,133041.9,0.244273529007448,44.62786,CA121,DMSO
A01,41.535503,135033.92,0.249565597162917,44.62786,CA121,DMSO
A01,41.59497,137056.17,0.254937975365644,44.62786,CA121,DMSO
A01,41.65444,139108.69,0.260390769880991,44.62786,CA121,DMSO
A01,41.71391,141191.6,0.265924299505044,44.62786,CA121,DMSO
A01,41.773376,143304.95,0.271538697069506,44.62786,CA121,DMSO
A01,41.832848,145448.78,0.277234068839738,44.62786,CA121,DMSO
A01,41.892315,147623.16,0.283010600780123,44.62786,CA121,DMSO
A01,41.951782,149828.23,0.288868664819429,44.62786,CA121,DMSO
A01,42.01125,152064.36,0.294809243912253,44.62786,CA121,DMSO
A01,42.07072,154331.95,0.300833400712214,44.62786,CA121,DMSO
A01,42.130188,156631.48,0.306942410403655,44.62786,CA121,DMSO
A01,42.189655,158963.4,0.313137468471897,44.62786,CA121,DMSO
A01,42.249126,161328.17,0.319419796968603,44.62786,CA121,DMSO
A01,42.308594,163726.16,0.325790378848369,44.62786,CA121,DMSO
A01,42.36806,166157.66,0.332249984535069,44.62786,CA121,DMSO
A01,42.42753,168622.9,0.338799225054535,44.62786,CA121,DMSO
A01,42.487,171122.12,0.345438737998938,44.62786,CA121,DMSO
A01,42.546467,173655.53,0.352169081261428,44.62786,CA121,DMSO
A01,42.605934,176223.27,0.358990626770771,44.62786,CA121,DMSO
A01,42.665405,178825.56,0.365903958986459,44.62786,CA121,DMSO
A01,42.724873,181462.6,0.3729096092353,44.62786,CA121,DMSO
A01,42.78434,184134.42,0.380007657216315,44.62786,CA121,DMSO
A01,42.843807,186840.78,0.387197465337335,44.62786,CA121,DMSO
A01,42.90328,189581.2,0.394477758414015,44.62786,CA121,DMSO
A01,42.962746,192355.08,0.401846942465927,44.62786,CA121,DMSO
A01,43.022213,195161.81,0.409303396946303,44.62786,CA121,DMSO
A01,43.081684,198000.88,0.416845766971777,44.62786,CA121,DMSO
A01,43.14115,200871.9,0.424473016455072,44.62786,CA121,DMSO
A01,43.20062,203774.61,0.432184454671334,44.62786,CA121,DMSO
A01,43.260086,206708.78,0.439979470594734,44.62786,CA121,DMSO
A01,43.319557,209674.16,0.447857400066759,44.62786,CA121,DMSO
A01,43.379025,212670.45,0.455817446097194,44.62786,CA121,DMSO
A01,43.43849,215697.45,0.463859077359231,44.62786,CA121,DMSO
A01,43.497963,218754.77,0.47198125776559,44.62786,CA121,DMSO
A01,43.55743,221841.78,0.480182313636823,44.62786,CA121,DMSO
A01,43.616898,224957.72,0.488460225931052,44.62786,CA121,DMSO
A01,43.676365,228101.58,0.496812311447889,44.62786,CA121,DMSO
A01,43.735836,231272.28,0.505235701022564,44.62786,CA121,DMSO
A01,43.795303,234468.72,0.513727472357623,44.62786,CA121,DMSO
A01,43.85477,237689.72,0.522284490624891,44.62786,CA121,DMSO
A01,43.91424,240934.03,0.530903435031808,44.62786,CA121,DMSO
A01,43.97371,244200.27,0.539580639423389,44.62786,CA121,DMSO
A01,44.033176,247487.22,0.548312862706096,44.62786,CA121,DMSO
A01,44.092644,250793.66,0.557096863786389,44.62786,CA121,DMSO
A01,44.152115,254118.27,0.565929135907328,44.62786,CA121,DMSO
A01,44.211582,257459.61,0.574805853515882,44.62786,CA121,DMSO
A01,44.27105,260816.1,0.583722819130257,44.62786,CA121,DMSO
A01,44.33052,264186.1,0.592675675870615,44.62786,CA121,DMSO
A01,44.389988,267567.8,0.60165961522933,44.62786,CA121,DMSO
A01,44.449455,270959.38,0.610669802132435,44.62786,CA121,DMSO
A01,44.508923,274358.66,0.619700445117706,44.62786,CA121,DMSO
A01,44.568394,277763.56,0.628746018386325,44.62786,CA121,DMSO
A01,44.62786,281171.78,0.637800411679982,44.62786,CA121,DMSO
A01,44.68733,284580.97,0.646857381908665,44.62786,CA121,DMSO
A01,44.7468,287988.8,0.655910739115043,44.62786,CA121,DMSO
A01,44.806267,291392.97,0.664954373040807,44.62786,CA121,DMSO
A01,44.865734,294790.88,0.673981376437433,44.62786,CA121,DMSO
A01,44.9252,298179.97,0.68298494832176,44.62786,CA121,DMSO
A01,44.984673,301557.75,0.691958473675008,44.62786,CA121,DMSO
A01,45.04414,304921.84,0.700895629708145,44.62786,CA121,DMSO
A01,45.103607,308270,0.709790465560904,44.62786,CA121,DMSO
A01,45.163074,311599.8,0.718636525612549,44.62786,CA121,DMSO
